source node,target node,path size
2194,63,2
2194,4309,3
2194,4295,3
2194,4310,3
2194,667,3
2194,4302,3
2194,4307,3
2194,4308,3
2194,3158,3
2194,448,3
2194,4202,3
2194,328,3
2194,2197,3
2194,649,3
2194,194,3
2194,1922,3
2194,89,4
2194,5496,4
2194,49,4
2194,2111,4
2194,180,4
2194,2175,4
2194,1096,4
2194,2060,4
2194,132,4
2194,1425,4
2194,156,4
2194,102,4
2194,2214,4
2194,3533,4
2194,2212,4
2194,7,4
2194,304,4
2194,1276,4
2194,2211,4
2194,307,4
2194,813,4
2194,4204,4
2194,4206,4
2194,3638,4
2194,3639,4
2194,10991,4
2194,980,4
2194,1953,4
2194,9068,4
2194,8847,4
2194,4710,4
2194,85,4
2194,137,4
2194,1632,4
2194,1621,4
2194,1421,4
2194,1251,4
2194,901,4
2194,748,4
2194,172,4
2194,394,4
2194,26607,4
2194,26606,4
2194,26605,4
2194,26604,4
2194,2011,5
2194,1053,5
2194,1052,5
2194,1051,5
2194,154,5
2194,363,5
2194,870,5
2194,155,5
2194,520,5
2194,635,5
2194,519,5
2194,4172,5
2194,4183,5
2194,4173,5
2194,4184,5
2194,2067,5
2194,196,5
2194,4171,5
2194,840,5
2194,712,5
2194,515,5
2194,713,5
2194,946,5
2194,947,5
2194,1911,5
2194,13658,5
2194,1634,5
2194,1633,5
2194,7561,5
2194,7560,5
2194,7563,5
2194,1885,5
2194,7562,5
2194,7103,5
2194,7532,5
2194,7565,5
2194,7564,5
2194,7104,5
2194,2068,5
2194,7643,5
2194,1082,5
2194,1081,5
2194,3698,5
2194,3788,5
2194,435,5
2194,11097,5
2194,1422,5
2194,2073,5
2194,1390,5
2194,2072,5
2194,1252,5
2194,1338,5
2194,1972,5
2194,1919,5
2194,39,5
2194,260,5
2194,393,5
2194,2062,5
2194,460,5
2194,2061,5
2194,375,5
2194,364,5
2194,575,5
2194,278,5
2194,322,5
2194,279,5
2194,1201,5
2194,3312,5
2194,803,5
2194,42,5
2194,1406,5
2194,3319,5
2194,1639,5
2194,21339,6
2194,21338,6
2194,13729,6
2194,17540,6
2194,13730,6
2194,13731,6
2194,8948,6
2194,12330,6
2194,14885,6
2194,24090,6
2194,2069,6
2194,30965,6
2194,5581,6
2194,5557,6
2194,22113,6
2194,12273,6
2194,22114,6
2194,25537,6
2194,2027,6
2194,4260,6
2194,4261,6
2194,4255,6
2194,865,6
2194,4259,6
2194,2074,6
2194,1342,6
2194,541,6
2194,2177,6
2194,1408,6
2194,11242,7
2194,11241,7
2194,24098,7
2194,29808,7
2194,24099,7
2194,18407,7
2194,14478,7
2194,18649,7
2194,18408,7
2194,18405,7
2194,18406,7
2194,12390,7
2194,110,7
2194,4373,7
2194,4374,7
2194,4364,7
2194,4367,7
2194,4368,7
2194,25370,8
2194,25350,8
2194,25372,8
2194,25371,8
2194,25351,8
2194,25431,8
2194,24100,8
2194,25430,8
2194,25417,8
2194,25416,8
2194,15594,8
2194,29802,9
2194,15906,9
2194,12281,9
2194,8216,9
2194,33661,9
2194,30150,9
2194,34749,9
2194,20975,9
2194,35874,10
2194,36257,10
2194,36256,10
2194,36255,10
2194,20544,10
2194,20553,10
2194,20552,10
2194,20551,10
2194,20032,10
2194,8214,10
2194,20581,10
2194,20548,10
2194,20547,10
2194,20546,10
2194,20557,10
2194,20545,10
2194,20556,10
2194,16707,10
2194,13884,10
2194,13960,10
2194,17786,10
2194,20974,10
2194,37775,11
2194,20357,11
2194,27863,11
2194,20031,11
2194,20358,11
2194,19347,11
2194,19441,11
2194,18220,11
2194,19440,11
2194,18221,11
2194,18222,11
2194,29011,12
2194,28949,12
2194,28716,12
2194,28715,12
2194,14409,12
2194,19346,12
24554,24554,0
24554,24555,1
24554,12,1
24554,1921,2
24554,2190,2
24554,157,2
24554,4,2
24554,63,2
24554,2194,2
24554,4309,3
24554,4295,3
24554,4310,3
24554,667,3
24554,4302,3
24554,4307,3
24554,4308,3
24554,3158,3
24554,448,3
24554,4202,3
24554,328,3
24554,2197,3
24554,649,3
24554,194,3
24554,1922,3
24554,89,4
24554,5496,4
24554,49,4
24554,2111,4
24554,180,4
24554,2175,4
24554,1096,4
24554,2060,4
24554,132,4
24554,1425,4
24554,156,4
24554,102,4
24554,2214,4
24554,3533,4
24554,2212,4
24554,7,4
24554,304,4
24554,1276,4
24554,2211,4
24554,307,4
24554,813,4
24554,4204,4
24554,4206,4
24554,3638,4
24554,3639,4
24554,10991,4
24554,980,4
24554,1953,4
24554,9068,4
24554,8847,4
24554,4710,4
24554,85,4
24554,137,4
24554,1632,4
24554,1621,4
24554,1421,4
24554,1251,4
24554,901,4
24554,748,4
24554,172,4
24554,394,4
24554,26607,4
24554,26606,4
24554,26605,4
24554,26604,4
24554,2011,5
24554,1053,5
24554,1052,5
24554,1051,5
24554,154,5
24554,363,5
24554,870,5
24554,155,5
24554,520,5
24554,635,5
24554,519,5
24554,4172,5
24554,4183,5
24554,4173,5
24554,4184,5
24554,2067,5
24554,196,5
24554,4171,5
24554,840,5
24554,712,5
24554,515,5
24554,713,5
24554,946,5
24554,947,5
24554,1911,5
24554,13658,5
24554,1634,5
24554,1633,5
24554,7561,5
24554,7560,5
24554,7563,5
24554,1885,5
24554,7562,5
24554,7103,5
24554,7532,5
24554,7565,5
24554,7564,5
24554,7104,5
24554,2068,5
24554,7643,5
24554,1082,5
24554,1081,5
24554,3698,5
24554,3788,5
24554,435,5
24554,11097,5
24554,1422,5
24554,2073,5
24554,1390,5
24554,2072,5
24554,1252,5
24554,1338,5
24554,1972,5
24554,1919,5
24554,39,5
24554,260,5
24554,393,5
24554,2062,5
24554,460,5
24554,2061,5
24554,375,5
24554,364,5
24554,575,5
24554,278,5
24554,322,5
24554,279,5
24554,1201,5
24554,3312,5
24554,803,5
24554,42,5
24554,1406,5
24554,3319,5
24554,1639,5
24554,21339,6
24554,21338,6
24554,13729,6
24554,17540,6
24554,13730,6
24554,13731,6
24554,8948,6
24554,12330,6
24554,14885,6
24554,24090,6
24554,2069,6
24554,30965,6
24554,5581,6
24554,5557,6
24554,22113,6
24554,12273,6
24554,22114,6
24554,25537,6
24554,2027,6
24554,4260,6
24554,4261,6
24554,4255,6
24554,865,6
24554,4259,6
24554,2074,6
24554,1342,6
24554,541,6
24554,2177,6
24554,1408,6
24554,11242,7
24554,11241,7
24554,24098,7
24554,29808,7
24554,24099,7
24554,18407,7
24554,14478,7
24554,18649,7
24554,18408,7
24554,18405,7
24554,18406,7
24554,12390,7
24554,110,7
24554,4373,7
24554,4374,7
24554,4364,7
24554,4367,7
24554,4368,7
24554,25370,8
24554,25350,8
24554,25372,8
24554,25371,8
24554,25351,8
24554,25431,8
24554,24100,8
24554,25430,8
24554,25417,8
24554,25416,8
24554,15594,8
24554,29802,9
24554,15906,9
24554,12281,9
24554,8216,9
24554,33661,9
24554,30150,9
24554,34749,9
24554,20975,9
24554,35874,10
24554,36257,10
24554,36256,10
24554,36255,10
24554,20544,10
24554,20553,10
24554,20552,10
24554,20551,10
24554,20032,10
24554,8214,10
24554,20581,10
24554,20548,10
24554,20547,10
24554,20546,10
24554,20557,10
24554,20545,10
24554,20556,10
24554,16707,10
24554,13884,10
24554,13960,10
24554,17786,10
24554,20974,10
24554,37775,11
24554,20357,11
24554,27863,11
24554,20031,11
24554,20358,11
24554,19347,11
24554,19441,11
24554,18220,11
24554,19440,11
24554,18221,11
24554,18222,11
24554,29011,12
24554,28949,12
24554,28716,12
24554,28715,12
24554,14409,12
24554,19346,12
24555,24555,0
24555,12,1
24555,24554,1
24555,1921,2
24555,2190,2
24555,157,2
24555,4,2
24555,63,2
24555,2194,2
24555,4309,3
24555,4295,3
24555,4310,3
24555,667,3
24555,4302,3
24555,4307,3
24555,4308,3
24555,3158,3
24555,448,3
24555,4202,3
24555,328,3
24555,2197,3
24555,649,3
24555,194,3
24555,1922,3
24555,89,4
24555,5496,4
24555,49,4
24555,2111,4
24555,180,4
24555,2175,4
24555,1096,4
24555,2060,4
24555,132,4
24555,1425,4
24555,156,4
24555,102,4
24555,2214,4
24555,3533,4
24555,2212,4
24555,7,4
24555,304,4
24555,1276,4
24555,2211,4
24555,307,4
24555,813,4
24555,4204,4
24555,4206,4
24555,3638,4
24555,3639,4
24555,10991,4
24555,980,4
24555,1953,4
24555,9068,4
24555,8847,4
24555,4710,4
24555,85,4
24555,137,4
24555,1632,4
24555,1621,4
24555,1421,4
24555,1251,4
24555,901,4
24555,748,4
24555,172,4
24555,394,4
24555,26607,4
24555,26606,4
24555,26605,4
24555,26604,4
24555,2011,5
24555,1053,5
24555,1052,5
24555,1051,5
24555,154,5
24555,363,5
24555,870,5
24555,155,5
24555,520,5
24555,635,5
24555,519,5
24555,4172,5
24555,4183,5
24555,4173,5
24555,4184,5
24555,2067,5
24555,196,5
24555,4171,5
24555,840,5
24555,712,5
24555,515,5
24555,713,5
24555,946,5
24555,947,5
24555,1911,5
24555,13658,5
24555,1634,5
24555,1633,5
24555,7561,5
24555,7560,5
24555,7563,5
24555,1885,5
24555,7562,5
24555,7103,5
24555,7532,5
24555,7565,5
24555,7564,5
24555,7104,5
24555,2068,5
24555,7643,5
24555,1082,5
24555,1081,5
24555,3698,5
24555,3788,5
24555,435,5
24555,11097,5
24555,1422,5
24555,2073,5
24555,1390,5
24555,2072,5
24555,1252,5
24555,1338,5
24555,1972,5
24555,1919,5
24555,39,5
24555,260,5
24555,393,5
24555,2062,5
24555,460,5
24555,2061,5
24555,375,5
24555,364,5
24555,575,5
24555,278,5
24555,322,5
24555,279,5
24555,1201,5
24555,3312,5
24555,803,5
24555,42,5
24555,1406,5
24555,3319,5
24555,1639,5
24555,21339,6
24555,21338,6
24555,13729,6
24555,17540,6
24555,13730,6
24555,13731,6
24555,8948,6
24555,12330,6
24555,14885,6
24555,24090,6
24555,2069,6
24555,30965,6
24555,5581,6
24555,5557,6
24555,22113,6
24555,12273,6
24555,22114,6
24555,25537,6
24555,2027,6
24555,4260,6
24555,4261,6
24555,4255,6
24555,865,6
24555,4259,6
24555,2074,6
24555,1342,6
24555,541,6
24555,2177,6
24555,1408,6
24555,11242,7
24555,11241,7
24555,24098,7
24555,29808,7
24555,24099,7
24555,18407,7
24555,14478,7
24555,18649,7
24555,18408,7
24555,18405,7
24555,18406,7
24555,12390,7
24555,110,7
24555,4373,7
24555,4374,7
24555,4364,7
24555,4367,7
24555,4368,7
24555,25370,8
24555,25350,8
24555,25372,8
24555,25371,8
24555,25351,8
24555,25431,8
24555,24100,8
24555,25430,8
24555,25417,8
24555,25416,8
24555,15594,8
24555,29802,9
24555,15906,9
24555,12281,9
24555,8216,9
24555,33661,9
24555,30150,9
24555,34749,9
24555,20975,9
24555,35874,10
24555,36257,10
24555,36256,10
24555,36255,10
24555,20544,10
24555,20553,10
24555,20552,10
24555,20551,10
24555,20032,10
24555,8214,10
24555,20581,10
24555,20548,10
24555,20547,10
24555,20546,10
24555,20557,10
24555,20545,10
24555,20556,10
24555,16707,10
24555,13884,10
24555,13960,10
24555,17786,10
24555,20974,10
24555,37775,11
24555,20357,11
24555,27863,11
24555,20031,11
24555,20358,11
24555,19347,11
24555,19441,11
24555,18220,11
24555,19440,11
24555,18221,11
24555,18222,11
24555,29011,12
24555,28949,12
24555,28716,12
24555,28715,12
24555,14409,12
24555,19346,12
39,39,0
39,172,1
39,49,2
39,194,2
39,260,2
39,393,2
39,2062,2
39,460,2
39,2061,2
39,375,2
39,364,2
39,575,2
39,278,2
39,1621,2
39,322,2
39,279,2
39,1201,2
39,3312,2
39,803,2
39,748,2
39,42,2
39,1406,2
39,3319,2
39,4172,3
39,4183,3
39,4173,3
39,89,3
39,4184,3
39,2067,3
39,196,3
39,4171,3
39,840,3
39,448,3
39,712,3
39,515,3
39,713,3
39,307,3
39,946,3
39,947,3
39,1911,3
39,1632,3
39,1421,3
39,1251,3
39,901,3
39,63,3
39,394,3
39,2027,3
39,4260,3
39,4261,3
39,4255,3
39,865,3
39,4259,3
39,2074,3
39,1342,3
39,541,3
39,1338,3
39,1634,3
39,1633,3
39,1972,3
39,1919,3
39,2175,3
39,2177,3
39,1408,3
39,21339,4
39,21338,4
39,2011,4
39,1053,4
39,1052,4
39,1051,4
39,154,4
39,363,4
39,870,4
39,155,4
39,520,4
39,635,4
39,519,4
39,5496,4
39,2111,4
39,180,4
39,2197,4
39,1096,4
39,2060,4
39,132,4
39,1425,4
39,156,4
39,102,4
39,2214,4
39,3533,4
39,2212,4
39,3158,4
39,7,4
39,304,4
39,1276,4
39,2211,4
39,4202,4
39,328,4
39,813,4
39,4204,4
39,4206,4
39,1082,4
39,1081,4
39,3788,4
39,435,4
39,11097,4
39,1422,4
39,2073,4
39,1390,4
39,2072,4
39,1252,4
39,1921,4
39,12,4
39,649,4
39,1922,4
39,1639,4
39,12390,4
39,110,4
39,4373,4
39,4374,4
39,4364,4
39,4367,4
39,4368,4
39,13658,5
39,980,5
39,1953,5
39,9068,5
39,8847,5
39,4710,5
39,85,5
39,7561,5
39,7560,5
39,7563,5
39,1885,5
39,7562,5
39,7103,5
39,7532,5
39,7565,5
39,7564,5
39,7104,5
39,2068,5
39,7643,5
39,3638,5
39,3639,5
39,10991,5
39,30965,5
39,5581,5
39,5557,5
39,22113,5
39,12273,5
39,22114,5
39,25537,5
39,2190,5
39,24555,5
39,157,5
39,24554,5
39,4,5
39,2194,5
39,137,5
39,26607,5
39,26606,5
39,26605,5
39,26604,5
39,15594,5
39,13729,6
39,17540,6
39,13730,6
39,13731,6
39,8948,6
39,12330,6
39,14885,6
39,24090,6
39,2069,6
39,3698,6
39,18407,6
39,14478,6
39,18649,6
39,18408,6
39,18405,6
39,18406,6
39,4309,6
39,4295,6
39,4310,6
39,667,6
39,4302,6
39,4307,6
39,4308,6
39,15906,6
39,12281,6
39,8216,6
39,33661,6
39,30150,6
39,34749,6
39,20975,6
39,11242,7
39,11241,7
39,24098,7
39,29808,7
39,24099,7
39,35874,7
39,36257,7
39,36256,7
39,36255,7
39,20544,7
39,20553,7
39,20552,7
39,20551,7
39,20032,7
39,8214,7
39,20581,7
39,20548,7
39,20547,7
39,20546,7
39,20557,7
39,20545,7
39,20556,7
39,16707,7
39,13884,7
39,13960,7
39,17786,7
39,20974,7
39,25370,8
39,25350,8
39,25372,8
39,25371,8
39,25351,8
39,25431,8
39,24100,8
39,25430,8
39,25417,8
39,25416,8
39,37775,8
39,20357,8
39,27863,8
39,20031,8
39,20358,8
39,19347,8
39,19441,8
39,18220,8
39,19440,8
39,18221,8
39,18222,8
39,29802,9
39,29011,9
39,28949,9
39,28716,9
39,28715,9
39,14409,9
39,19346,9
172,172,0
172,49,1
172,39,1
172,194,1
172,260,1
172,393,1
172,2062,1
172,460,1
172,2061,1
172,375,1
172,364,1
172,575,1
172,278,1
172,1621,1
172,322,1
172,279,1
172,1201,1
172,3312,1
172,803,1
172,748,1
172,42,1
172,1406,1
172,3319,1
172,4172,2
172,4183,2
172,4173,2
172,89,2
172,4184,2
172,2067,2
172,196,2
172,4171,2
172,840,2
172,448,2
172,712,2
172,515,2
172,713,2
172,307,2
172,946,2
172,947,2
172,1911,2
172,1632,2
172,1421,2
172,1251,2
172,901,2
172,63,2
172,394,2
172,2027,2
172,4260,2
172,4261,2
172,4255,2
172,865,2
172,4259,2
172,2074,2
172,1342,2
172,541,2
172,1338,2
172,1634,2
172,1633,2
172,1972,2
172,1919,2
172,2175,2
172,2177,2
172,1408,2
172,21339,3
172,21338,3
172,2011,3
172,1053,3
172,1052,3
172,1051,3
172,154,3
172,363,3
172,870,3
172,155,3
172,520,3
172,635,3
172,519,3
172,5496,3
172,2111,3
172,180,3
172,2197,3
172,1096,3
172,2060,3
172,132,3
172,1425,3
172,156,3
172,102,3
172,2214,3
172,3533,3
172,2212,3
172,3158,3
172,7,3
172,304,3
172,1276,3
172,2211,3
172,4202,3
172,328,3
172,813,3
172,4204,3
172,4206,3
172,1082,3
172,1081,3
172,3788,3
172,435,3
172,11097,3
172,1422,3
172,2073,3
172,1390,3
172,2072,3
172,1252,3
172,1921,3
172,12,3
172,649,3
172,1922,3
172,1639,3
172,12390,3
172,110,3
172,4373,3
172,4374,3
172,4364,3
172,4367,3
172,4368,3
172,13658,4
172,980,4
172,1953,4
172,9068,4
172,8847,4
172,4710,4
172,85,4
172,7561,4
172,7560,4
172,7563,4
172,1885,4
172,7562,4
172,7103,4
172,7532,4
172,7565,4
172,7564,4
172,7104,4
172,2068,4
172,7643,4
172,3638,4
172,3639,4
172,10991,4
172,30965,4
172,5581,4
172,5557,4
172,22113,4
172,12273,4
172,22114,4
172,25537,4
172,2190,4
172,24555,4
172,157,4
172,24554,4
172,4,4
172,2194,4
172,137,4
172,26607,4
172,26606,4
172,26605,4
172,26604,4
172,15594,4
172,13729,5
172,17540,5
172,13730,5
172,13731,5
172,8948,5
172,12330,5
172,14885,5
172,24090,5
172,2069,5
172,3698,5
172,18407,5
172,14478,5
172,18649,5
172,18408,5
172,18405,5
172,18406,5
172,4309,5
172,4295,5
172,4310,5
172,667,5
172,4302,5
172,4307,5
172,4308,5
172,15906,5
172,12281,5
172,8216,5
172,33661,5
172,30150,5
172,34749,5
172,20975,5
172,11242,6
172,11241,6
172,24098,6
172,29808,6
172,24099,6
172,35874,6
172,36257,6
172,36256,6
172,36255,6
172,20544,6
172,20553,6
172,20552,6
172,20551,6
172,20032,6
172,8214,6
172,20581,6
172,20548,6
172,20547,6
172,20546,6
172,20557,6
172,20545,6
172,20556,6
172,16707,6
172,13884,6
172,13960,6
172,17786,6
172,20974,6
172,25370,7
172,25350,7
172,25372,7
172,25371,7
172,25351,7
172,25431,7
172,24100,7
172,25430,7
172,25417,7
172,25416,7
172,37775,7
172,20357,7
172,27863,7
172,20031,7
172,20358,7
172,19347,7
172,19441,7
172,18220,7
172,19440,7
172,18221,7
172,18222,7
172,29802,8
172,29011,8
172,28949,8
172,28716,8
172,28715,8
172,14409,8
172,19346,8
42,42,0
42,375,1
42,278,1
42,322,1
42,279,1
42,260,1
42,172,1
42,393,1
42,2062,1
42,2061,1
42,575,2
42,2027,2
42,1201,2
42,1342,2
42,49,2
42,39,2
42,194,2
42,460,2
42,364,2
42,1621,2
42,3312,2
42,803,2
42,748,2
42,1406,2
42,3319,2
42,541,3
42,865,3
42,4172,3
42,4183,3
42,4173,3
42,89,3
42,4184,3
42,2067,3
42,196,3
42,4171,3
42,840,3
42,448,3
42,712,3
42,515,3
42,713,3
42,307,3
42,946,3
42,947,3
42,1911,3
42,1632,3
42,1421,3
42,1251,3
42,901,3
42,63,3
42,394,3
42,4260,3
42,4261,3
42,4255,3
42,4259,3
42,2074,3
42,1338,3
42,1634,3
42,1633,3
42,1972,3
42,1919,3
42,2175,3
42,2177,3
42,1408,3
42,110,4
42,4373,4
42,4374,4
42,4364,4
42,4367,4
42,4368,4
42,21339,4
42,21338,4
42,2011,4
42,1053,4
42,1052,4
42,1051,4
42,154,4
42,363,4
42,870,4
42,155,4
42,520,4
42,635,4
42,519,4
42,5496,4
42,2111,4
42,180,4
42,2197,4
42,1096,4
42,2060,4
42,132,4
42,1425,4
42,156,4
42,102,4
42,2214,4
42,3533,4
42,2212,4
42,3158,4
42,7,4
42,304,4
42,1276,4
42,2211,4
42,4202,4
42,328,4
42,813,4
42,4204,4
42,4206,4
42,1082,4
42,1081,4
42,3788,4
42,435,4
42,11097,4
42,1422,4
42,2073,4
42,1390,4
42,2072,4
42,1252,4
42,1921,4
42,12,4
42,649,4
42,1922,4
42,1639,4
42,12390,4
42,13658,5
42,980,5
42,1953,5
42,9068,5
42,8847,5
42,4710,5
42,85,5
42,7561,5
42,7560,5
42,7563,5
42,1885,5
42,7562,5
42,7103,5
42,7532,5
42,7565,5
42,7564,5
42,7104,5
42,2068,5
42,7643,5
42,3638,5
42,3639,5
42,10991,5
42,30965,5
42,5581,5
42,5557,5
42,22113,5
42,12273,5
42,22114,5
42,25537,5
42,2190,5
42,24555,5
42,157,5
42,24554,5
42,4,5
42,2194,5
42,137,5
42,26607,5
42,26606,5
42,26605,5
42,26604,5
42,15594,5
42,13729,6
42,17540,6
42,13730,6
42,13731,6
42,8948,6
42,12330,6
42,14885,6
42,24090,6
42,2069,6
42,3698,6
42,18407,6
42,14478,6
42,18649,6
42,18408,6
42,18405,6
42,18406,6
42,4309,6
42,4295,6
42,4310,6
42,667,6
42,4302,6
42,4307,6
42,4308,6
42,15906,6
42,12281,6
42,8216,6
42,33661,6
42,30150,6
42,34749,6
42,20975,6
42,11242,7
42,11241,7
42,24098,7
42,29808,7
42,24099,7
42,35874,7
42,36257,7
42,36256,7
42,36255,7
42,20544,7
42,20553,7
42,20552,7
42,20551,7
42,20032,7
42,8214,7
42,20581,7
42,20548,7
42,20547,7
42,20546,7
42,20557,7
42,20545,7
42,20556,7
42,16707,7
42,13884,7
42,13960,7
42,17786,7
42,20974,7
42,25370,8
42,25350,8
42,25372,8
42,25371,8
42,25351,8
42,25431,8
42,24100,8
42,25430,8
42,25417,8
42,25416,8
42,37775,8
42,20357,8
42,27863,8
42,20031,8
42,20358,8
42,19347,8
42,19441,8
42,18220,8
42,19440,8
42,18221,8
42,18222,8
42,29802,9
42,29011,9
42,28949,9
42,28716,9
42,28715,9
42,14409,9
42,19346,9
260,260,0
260,375,1
260,172,1
260,279,1
260,42,1
260,575,2
260,2027,2
260,1201,2
260,49,2
260,39,2
260,194,2
260,393,2
260,2062,2
260,460,2
260,2061,2
260,364,2
260,278,2
260,1621,2
260,322,2
260,3312,2
260,803,2
260,748,2
260,1406,2
260,3319,2
260,541,3
260,865,3
260,4172,3
260,4183,3
260,4173,3
260,89,3
260,4184,3
260,2067,3
260,196,3
260,4171,3
260,840,3
260,448,3
260,712,3
260,515,3
260,713,3
260,307,3
260,946,3
260,947,3
260,1911,3
260,1632,3
260,1421,3
260,1251,3
260,901,3
260,63,3
260,394,3
260,4260,3
260,4261,3
260,4255,3
260,4259,3
260,2074,3
260,1342,3
260,1338,3
260,1634,3
260,1633,3
260,1972,3
260,1919,3
260,2175,3
260,2177,3
260,1408,3
260,110,4
260,4373,4
260,4374,4
260,4364,4
260,4367,4
260,4368,4
260,21339,4
260,21338,4
260,2011,4
260,1053,4
260,1052,4
260,1051,4
260,154,4
260,363,4
260,870,4
260,155,4
260,520,4
260,635,4
260,519,4
260,5496,4
260,2111,4
260,180,4
260,2197,4
260,1096,4
260,2060,4
260,132,4
260,1425,4
260,156,4
260,102,4
260,2214,4
260,3533,4
260,2212,4
260,3158,4
260,7,4
260,304,4
260,1276,4
260,2211,4
260,4202,4
260,328,4
260,813,4
260,4204,4
260,4206,4
260,1082,4
260,1081,4
260,3788,4
260,435,4
260,11097,4
260,1422,4
260,2073,4
260,1390,4
260,2072,4
260,1252,4
260,1921,4
260,12,4
260,649,4
260,1922,4
260,1639,4
260,12390,4
260,13658,5
260,980,5
260,1953,5
260,9068,5
260,8847,5
260,4710,5
260,85,5
260,7561,5
260,7560,5
260,7563,5
260,1885,5
260,7562,5
260,7103,5
260,7532,5
260,7565,5
260,7564,5
260,7104,5
260,2068,5
260,7643,5
260,3638,5
260,3639,5
260,10991,5
260,30965,5
260,5581,5
260,5557,5
260,22113,5
260,12273,5
260,22114,5
260,25537,5
260,2190,5
260,24555,5
260,157,5
260,24554,5
260,4,5
260,2194,5
260,137,5
260,26607,5
260,26606,5
260,26605,5
260,26604,5
260,15594,5
260,13729,6
260,17540,6
260,13730,6
260,13731,6
260,8948,6
260,12330,6
260,14885,6
260,24090,6
260,2069,6
260,3698,6
260,18407,6
260,14478,6
260,18649,6
260,18408,6
260,18405,6
260,18406,6
260,4309,6
260,4295,6
260,4310,6
260,667,6
260,4302,6
260,4307,6
260,4308,6
260,15906,6
260,12281,6
260,8216,6
260,33661,6
260,30150,6
260,34749,6
260,20975,6
260,11242,7
260,11241,7
260,24098,7
260,29808,7
260,24099,7
260,35874,7
260,36257,7
260,36256,7
260,36255,7
260,20544,7
260,20553,7
260,20552,7
260,20551,7
260,20032,7
260,8214,7
260,20581,7
260,20548,7
260,20547,7
260,20546,7
260,20557,7
260,20545,7
260,20556,7
260,16707,7
260,13884,7
260,13960,7
260,17786,7
260,20974,7
260,25370,8
260,25350,8
260,25372,8
260,25371,8
260,25351,8
260,25431,8
260,24100,8
260,25430,8
260,25417,8
260,25416,8
260,37775,8
260,20357,8
260,27863,8
260,20031,8
260,20358,8
260,19347,8
260,19441,8
260,18220,8
260,19440,8
260,18221,8
260,18222,8
260,29802,9
260,29011,9
260,28949,9
260,28716,9
260,28715,9
260,14409,9
260,19346,9
279,279,0
279,375,1
279,322,1
279,172,1
279,260,1
279,393,1
279,42,1
279,575,2
279,2027,2
279,1201,2
279,2062,2
279,2061,2
279,1342,2
279,49,2
279,39,2
279,194,2
279,460,2
279,364,2
279,278,2
279,1621,2
279,3312,2
279,803,2
279,748,2
279,1406,2
279,3319,2
279,541,3
279,865,3
279,4172,3
279,4183,3
279,4173,3
279,89,3
279,4184,3
279,2067,3
279,196,3
279,4171,3
279,840,3
279,448,3
279,712,3
279,515,3
279,713,3
279,307,3
279,946,3
279,947,3
279,1911,3
279,1632,3
279,1421,3
279,1251,3
279,901,3
279,63,3
279,394,3
279,4260,3
279,4261,3
279,4255,3
279,4259,3
279,2074,3
279,1338,3
279,1634,3
279,1633,3
279,1972,3
279,1919,3
279,2175,3
279,2177,3
279,1408,3
279,110,4
279,4373,4
279,4374,4
279,4364,4
279,4367,4
279,4368,4
279,21339,4
279,21338,4
279,2011,4
279,1053,4
279,1052,4
279,1051,4
279,154,4
279,363,4
279,870,4
279,155,4
279,520,4
279,635,4
279,519,4
279,5496,4
279,2111,4
279,180,4
279,2197,4
279,1096,4
279,2060,4
279,132,4
279,1425,4
279,156,4
279,102,4
279,2214,4
279,3533,4
279,2212,4
279,3158,4
279,7,4
279,304,4
279,1276,4
279,2211,4
279,4202,4
279,328,4
279,813,4
279,4204,4
279,4206,4
279,1082,4
279,1081,4
279,3788,4
279,435,4
279,11097,4
279,1422,4
279,2073,4
279,1390,4
279,2072,4
279,1252,4
279,1921,4
279,12,4
279,649,4
279,1922,4
279,1639,4
279,12390,4
279,13658,5
279,980,5
279,1953,5
279,9068,5
279,8847,5
279,4710,5
279,85,5
279,7561,5
279,7560,5
279,7563,5
279,1885,5
279,7562,5
279,7103,5
279,7532,5
279,7565,5
279,7564,5
279,7104,5
279,2068,5
279,7643,5
279,3638,5
279,3639,5
279,10991,5
279,30965,5
279,5581,5
279,5557,5
279,22113,5
279,12273,5
279,22114,5
279,25537,5
279,2190,5
279,24555,5
279,157,5
279,24554,5
279,4,5
279,2194,5
279,137,5
279,26607,5
279,26606,5
279,26605,5
279,26604,5
279,15594,5
279,13729,6
279,17540,6
279,13730,6
279,13731,6
279,8948,6
279,12330,6
279,14885,6
279,24090,6
279,2069,6
279,3698,6
279,18407,6
279,14478,6
279,18649,6
279,18408,6
279,18405,6
279,18406,6
279,4309,6
279,4295,6
279,4310,6
279,667,6
279,4302,6
279,4307,6
279,4308,6
279,15906,6
279,12281,6
279,8216,6
279,33661,6
279,30150,6
279,34749,6
279,20975,6
279,11242,7
279,11241,7
279,24098,7
279,29808,7
279,24099,7
279,35874,7
279,36257,7
279,36256,7
279,36255,7
279,20544,7
279,20553,7
279,20552,7
279,20551,7
279,20032,7
279,8214,7
279,20581,7
279,20548,7
279,20547,7
279,20546,7
279,20557,7
279,20545,7
279,20556,7
279,16707,7
279,13884,7
279,13960,7
279,17786,7
279,20974,7
279,25370,8
279,25350,8
279,25372,8
279,25371,8
279,25351,8
279,25431,8
279,24100,8
279,25430,8
279,25417,8
279,25416,8
279,37775,8
279,20357,8
279,27863,8
279,20031,8
279,20358,8
279,19347,8
279,19441,8
